id,estado,nombres,apellidos,identificacion,fecha_expedicion,lugar_expedicion,fecha_nacimiento,telefono,direccion,ocupacion,celular,correo,tarjeta_profesional,apoderado_id_id,barrio_id_id,ciudad_nacimiento_id_id,escolaridad_id_id,estado_civil_id_id,estrato_socioeconomico_id_id,genero_id_id,grupo_etnico_id_id,perfil_id_id,sexo_id_id,tipo_cargo_id_id,tipo_discapacidad_id_id,tipo_documento_id_id,tipo_persona_id_id,tipo_vivienda_id_id,usuarioId_id
408,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
409,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,217,,,,,1,1,,,1,,,1,,,
410,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
411,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,218,,,,,1,1,,,1,,,1,,,
412,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
413,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,219,,,,,1,1,,,1,,,1,,,
414,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
415,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,220,,,,,1,1,,,1,,,1,,,
416,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
417,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,221,,,,,1,1,,,1,,,1,,,
418,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
419,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,222,,,,,1,1,,,1,,,1,,,
420,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
421,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,223,,,,,1,1,,,1,,,1,,,
422,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
423,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,224,,,,,1,1,,,1,,,1,,,
424,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
425,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,225,,,,,1,1,,,1,,,1,,,
426,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
427,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,226,,,,,1,1,,,1,,,1,,,
428,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
429,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,227,,,,,1,1,,,1,,,1,,,
430,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
431,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,228,,,,,1,1,,,1,,,1,,,
432,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
433,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,229,,,,,1,1,,,1,,,1,,,
434,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
435,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,230,,,,,1,1,,,1,,,1,,,
436,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
437,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,231,,,,,1,1,,,1,,,1,,,
438,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
439,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,232,,,,,1,1,,,1,,,1,,,
440,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
441,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,233,,,,,1,1,,,1,,,1,,,
442,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
443,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,234,,,,,1,1,,,1,,,1,,,
444,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
445,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,235,,,,,1,1,,,1,,,1,,,
446,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
447,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,236,,,,,1,1,,,1,,,1,,,
448,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
449,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,237,,,,,1,1,,,1,,,1,,,
450,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
451,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,238,,,,,1,1,,,1,,,1,,,
452,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
453,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,239,,,,,1,1,,,1,,,1,,,
454,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
455,1,jairo,urrego,120423098,,,,,,,321221837,jairo@ugc.edu.co,,240,,,,,1,1,,,1,1,,1,,,
456,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,2,,1,,,
457,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,241,,,,,1,1,,,1,2,,1,,,
458,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,1,,1,,,
459,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,242,,,,,1,1,,,1,,,1,,,
460,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
461,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,243,,,,,1,1,,,1,,,1,,,
462,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
463,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,244,,,,,1,1,,,1,,,1,,,
464,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
465,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,245,,,,,1,1,,,1,,,1,,,
466,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
467,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,246,,,,,1,1,,,1,,,1,,,
468,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
469,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,247,,,,,1,1,,,1,,,1,,,
470,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
471,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,248,,,,,1,1,,,1,,,1,,,
472,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
473,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,249,,,,,1,1,,,1,,,1,,,
474,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
475,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,250,,,,,1,1,,,1,,,1,,,
476,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
477,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,251,,,,,1,1,,,1,,,1,,,
478,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
479,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,252,,,,,1,1,,,1,,,1,,,
480,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
481,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,253,,,,,1,1,,,1,,,1,,,
482,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
483,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,254,,,,,1,1,,,1,,,1,,,
484,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
485,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,255,,,,,1,1,,,1,,,1,,,
486,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
487,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,256,,,,,1,1,,,1,,,1,,,
488,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
489,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,257,,,,,1,1,,,1,,,1,,,
490,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
491,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,258,,,,,1,1,,,1,,,1,,,
492,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
493,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,259,,,,,1,1,,,1,,,1,,,
494,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
495,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,260,,,,,1,1,,,1,,,1,,,
496,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
497,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,261,,,,,1,1,,,1,,,1,,,
498,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
499,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,262,,,,,1,1,,,1,,,1,,,
500,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
501,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,263,,,,,1,1,,,1,,,1,,,
502,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
503,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,264,,,,,1,1,,,1,,,1,,,
504,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
505,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,265,,,,,1,1,,,1,,,1,,,
506,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
507,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,266,,,,,1,1,,,1,,,1,,,
508,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
509,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,267,,,,,1,1,,,1,,,1,,,
510,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
511,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,268,,,,,1,1,,,1,,,1,,,
512,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
513,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,269,,,,,1,1,,,1,,,1,,,
514,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
515,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,270,,,,,1,1,,,1,,,1,,,
516,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
517,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,271,,,,,1,1,,,1,,,1,,,
518,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
519,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,272,,,,,1,1,,,1,,,1,,,
520,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
521,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,273,,,,,1,1,,,1,,,1,,,
522,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
523,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,274,,,,,1,1,,,1,,,1,,,
524,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
525,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,275,,,,,1,1,,,1,,,1,,,
526,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
527,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,276,,,,,1,1,,,1,,,1,,,
528,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
529,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,277,,,,,1,1,,,1,,,1,,,
530,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
531,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,278,,,,,1,1,,,1,,,1,,,
532,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
533,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,279,,,,,1,1,,,1,,,1,,,
534,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
535,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,280,,,,,1,1,,,1,,,1,,,
536,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
537,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,281,,,,,1,1,,,1,,,1,,,
538,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
539,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,282,,,,,1,1,,,1,,,1,,,
540,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
541,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,283,,,,,1,1,,,1,,,1,,,
542,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
543,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,284,,,,,1,1,,,1,,,1,,,
544,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
545,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,285,,,,,1,1,,,1,,,1,,,
546,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
547,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,286,,,,,1,1,,,1,,,1,,,
548,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
549,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,287,,,,,1,1,,,1,,,1,,,
550,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
551,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,288,,,,,1,1,,,1,,,1,,,
552,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
553,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,289,,,,,1,1,,,1,,,1,,,
554,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
555,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,290,,,,,1,1,,,1,,,1,,,
556,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
557,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,291,,,,,1,1,,,1,,,1,,,
558,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
559,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,292,,,,,1,1,,,1,,,1,,,
560,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
561,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,293,,,,,1,1,,,1,,,1,,,
562,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
563,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,294,,,,,1,1,,,1,,,1,,,
564,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
565,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,295,,,,,1,1,,,1,,,1,,,
566,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
567,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,296,,,,,1,1,,,1,,,1,,,
568,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
569,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,297,,,,,1,1,,,1,,,1,,,
570,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
571,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,298,,,,,1,1,,,1,,,1,,,
572,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
573,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,299,,,,,1,1,,,1,,,1,,,
574,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
575,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,300,,,,,1,1,,,1,,,1,,,
576,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
577,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,301,,,,,1,1,,,1,,,1,,,
578,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
579,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,302,,,,,1,1,,,1,,,1,,,
580,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
581,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,303,,,,,1,1,,,1,,,1,,,
582,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
583,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,304,,,,,1,1,,,1,,,1,,,
584,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
585,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,305,,,,,1,1,,,1,,,1,,,
586,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
587,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,306,,,,,1,1,,,1,,,1,,,
588,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
589,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,307,,,,,1,1,,,1,,,1,,,
590,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
591,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,308,,,,,1,1,,,1,,,1,,,
592,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
593,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,309,,,,,1,1,,,1,,,1,,,
594,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
595,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,310,,,,,1,1,,,1,,,1,,,
596,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
597,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,311,,,,,1,1,,,1,,,1,,,
598,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
599,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,312,,,,,1,1,,,1,,,1,,,
600,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
601,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,313,,,,,1,1,,,1,,,1,,,
602,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
603,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,314,,,,,1,1,,,1,,,1,,,
604,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
605,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,315,,,,,1,1,,,1,,,1,,,
606,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
607,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,316,,,,,1,1,,,1,,,1,,,
608,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
609,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,317,,,,,1,1,,,1,,,1,,,
610,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
